Observation ID,Source Record ID,Source,Source Class,Observation Level,Name,Operator,Owner,Developer,Occupant,Address,City,State,County,ZIP Code,Latitude,Longitude,Location Precision,Purpose,Status,Status Detail,Status Date,Expected Service Date,Square Feet,Facility Count,Building Count,Property Size Acres,Project Cost,Raw Capacity Text,Published Capacity Estimate Low MW,Published Capacity Estimate MW,Published Capacity Estimate High MW,Capacity Estimate Basis,Planned Data Center Capacity MW,Contracted Utility Capacity MW,Energized Capacity MW,Annual Electricity Consumption MWh,Planned Onsite Generation MW,Power Source,Dedicated Power Plant,Generator Count,Utility,Balancing Authority,Watershed,Water Withdrawal Gallons/Year,Water Consumption Gallons/Year,Site WUE L/kWh,Cooling System,Water Source,Water Permit or Utility Record,Reclaimed Water Use,Water Evidence Scope,Water Evidence Grade,Water Evidence Type,Water Evidence Source,Water Evidence URL,Water Evidence Date,Community Response,Evidence Grade,Evidence Type,Inventory Confidence,Source URL,Upstream Source URL,Source Date,Source Updated Date,Notes,Resolution Reason
im3:210c49432b2955a8,im3-source:210c49432b2955a8,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Flexential Salt Lake City - Downtown,Flexential,,,,,,UT,Salt Lake County,,40.75630657799839,-111.95483766455423,Mapped centroid,,Observed footprint,,,,63362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:217da8b57aa52110,im3-source:217da8b57aa52110,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,DC BLOX Myrtle Beach Cable Landing Station,,,,,,,SC,Horry County,,33.67458322071557,-78.94369603226835,Mapped centroid,,Observed footprint,,,,91946.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:219e581636e87afa,im3-source:219e581636e87afa,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,UT,Utah County,,40.26987561078708,-112.0194525666504,Mapped centroid,,Observed footprint,,,,310201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:225300c77f3974cc,im3-source:225300c77f3974cc,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,,,,,,,,MO,Jackson County,,39.101181600000075,-94.5788209,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:22ab155ef2ae0a2f,im3-source:22ab155ef2ae0a2f,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,Microsoft,Microsoft,,,,,,PR,Guaynabo Municipio,,18.41743590000001,-66.10898950000002,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:22c1a5fe6e6074bf,im3-source:22c1a5fe6e6074bf,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,All About Serving Process Server,,,,,,,AZ,Maricopa County,,33.31991570000004,-111.809686,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:22cb809e7831553b,im3-source:22cb809e7831553b,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,VA,Prince William County,,38.8034145956349,-77.51057747982038,Mapped centroid,,Observed footprint,,,,52906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:22e88e4582cc44d6,im3-source:22e88e4582cc44d6,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,TierPoint Sioux Falls West Data Center,,,,,,,SD,Minnehaha County,,43.60697077830055,-96.80919489854256,Mapped centroid,,Observed footprint,,,,55963.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:231e9c1e24cd19bb,im3-source:231e9c1e24cd19bb,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Verizon,Verizon,,,,,,CO,Arapahoe County,,39.58924805,-104.87793295,Mapped centroid,,Observed footprint,,,,8059.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:23521c404b01c155,im3-source:23521c404b01c155,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,OR,Crook County,,44.29928794606045,-120.8945946930765,Mapped centroid,,Observed footprint,,,,241183.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:23889ab72ee5c27e,im3-source:23889ab72ee5c27e,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Amazon IAD24,Amazon Web Services,,,,,,VA,Prince William County,,38.79035015234267,-77.54000633941989,Mapped centroid,,Observed footprint,,,,31388.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:2399799ccc150fef,im3-source:2399799ccc150fef,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,GA,Muscogee County,,32.498267211859805,-84.88357131699361,Mapped centroid,,Observed footprint,,,,116660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:23a602b06f558aad,im3-source:23a602b06f558aad,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Spectrum Charlotte National Data Center,,,,,,,NC,Mecklenburg County,,35.14278901702743,-80.91620847319896,Mapped centroid,,Observed footprint,,,,93604.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:24044ea5ad60e98c,im3-source:24044ea5ad60e98c,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,WY,Laramie County,,41.12623098667355,-104.90187602265452,Mapped centroid,,Observed footprint,,,,140780.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:240acd2d11dccbc1,im3-source:240acd2d11dccbc1,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,IO Datacenter,,,,,,,NJ,Middlesex County,,40.52090133951354,-74.34731684822508,Mapped centroid,,Observed footprint,,,,829908.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:24265d3eb2800d24,im3-source:24265d3eb2800d24,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,1623 Farnam,News-Press & Gazette Company,,,,,,NE,Douglas County,,41.25729103339954,-95.93784939082911,Mapped centroid,,Observed footprint,,,,35689.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:24d88f166377eb67,im3-source:24d88f166377eb67,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,AT&T Center,American Telephone & Telegraph,,,,,,CA,San Diego County,,32.74757512703157,-117.15894804223709,Mapped centroid,,Observed footprint,,,,88910.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:24f2a7b809b5f0fc,im3-source:24f2a7b809b5f0fc,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Cyxtera (Digital Realty Trust) Citibank Data Center,Cyxtera,,,,,,NJ,Hudson County,,40.76076492861668,-74.02575833907822,Mapped centroid,,Observed footprint,,,,58356.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:256cb377674e440a,im3-source:256cb377674e440a,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,DataBank Pittsburgh PIT2,,,,,,,PA,Allegheny County,,40.45136852628799,-80.19011838169587,Mapped centroid,,Observed footprint,,,,60007.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:257138deaefc63fe,im3-source:257138deaefc63fe,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,Expedient Owings Mills,Expedient,,,,,,MD,Baltimore County,,39.4273178,-76.8115503,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:259d148cd2e53d67,im3-source:259d148cd2e53d67,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,VA,Fairfax County,,38.75081659619635,-77.19627275438577,Mapped centroid,,Observed footprint,,,,56049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:2647179a09725bad,im3-source:2647179a09725bad,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,TX,Bexar County,,29.41845384304467,-98.78880785463376,Mapped centroid,,Observed footprint,,,,64212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:26bc0c67875de9fe,im3-source:26bc0c67875de9fe,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Epic / Mayo Data Center,,,,,,,MN,Olmsted County,,44.070816444078574,-92.5221205512142,Mapped centroid,,Observed footprint,,,,48317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:26cbc14282e93873,im3-source:26cbc14282e93873,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Amazon IAD76,Amazon Web Services,,,,,,VA,Loudoun County,,38.99378528200496,-77.45050945743458,Mapped centroid,,Observed footprint,,,,138071.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:26d44dbfa2ce763e,im3-source:26d44dbfa2ce763e,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,site_point,Open Computing Facility,,,,,,,CA,Alameda County,,37.86985210000005,-122.25982310000002,Mapped centroid,,Observed footprint,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped point,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:2744f90a701a57a3,im3-source:2744f90a701a57a3,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Secure Data Center,,,,,,,GA,Fulton County,,34.09370760877427,-84.25087563573244,Mapped centroid,,Observed footprint,,,,184012.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:2747e0a9badce5e7,im3-source:2747e0a9badce5e7,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,CyrusOne PHX3,,,,,,,AZ,Maricopa County,,33.2719680563112,-111.8816271279076,Mapped centroid,,Observed footprint,,,,107618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:276eec1b13714d9e,im3-source:276eec1b13714d9e,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Xfinity/Comcast Data Center,,,,,,,CO,Arapahoe County,,39.58830727896719,-104.83243481889166,Mapped centroid,,Observed footprint,,,,51338.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:27ae94469e09aaf5,im3-source:27ae94469e09aaf5,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Digital Realty Austin AUS11,,,,,,,TX,Travis County,,30.21217551081001,-97.69578063775413,Mapped centroid,,Observed footprint,,,,79985.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:27ef5dd525d56d1c,im3-source:27ef5dd525d56d1c,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Lumen Sunnyvale 1,Lumen Technologies,,,,,,CA,Santa Clara County,,37.37343914717909,-121.98781298708596,Mapped centroid,,Observed footprint,,,,77132.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:28151af530d18791,im3-source:28151af530d18791,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,Csquare SFO3,Csquare,,,,,,CA,Santa Clara County,,37.37210369823862,-121.98603139678367,Mapped centroid,,Observed footprint,,,,71209.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:2855611b596c7965,im3-source:2855611b596c7965,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,MN,Dakota County,,44.73450831501008,-93.06488082711284,Mapped centroid,,Observed footprint,,,,273743.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:286f542dffb20263,im3-source:286f542dffb20263,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,,,,,,,,TX,Bexar County,,29.452230533687697,-98.71404701659384,Mapped centroid,,Observed footprint,,,,154439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
im3:287d43256aac6882,im3-source:287d43256aac6882,IM3 Open Source Data Center Atlas / OpenStreetMap,Observed footprint,building,DataSite Atlanta,datasite,,,,,,GA,Cobb County,,33.925511260482295,-84.48161598882196,Mapped centroid,,Observed footprint,,,,77660.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,C,Open geospatial inventory,mapped building,https://doi.org/10.57931/3017294,https://www.openstreetmap.org,,,IM3 geospatial observation. Identity grain is preserved by Observation Level.,Insufficient evidence to establish or attach a distinct campus
