Pipeline Type,Entity ID,Entity Name,Plant ID,Plant Name,Plant State,County,Balancing Authority Code,Sector,Generator ID,Nameplate Capacity (MW),Net Summer Capacity (MW),Net Winter Capacity (MW),Technology,Technology Group,Energy Source Code,Prime Mover Code,Expected Month,Expected Year,Status,Latitude,Longitude
Addition,66695,Gigawatt Solar LLC,68305.0,Gigawatt Solar,TX,Parker,ERCO,IPP Non-CHP,GWT2,344.0,344.0,344.0,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",32.547389,-97.59792
Addition,14232,Otter Tail Power Co,68339.0,Abercrombie Solar,ND,Richland,MISO,Electric Utility,1,295.1,295.1,295.1,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,(L) Regulatory approvals pending. Not under construction,46.4277,-96.8259
Addition,66975,Cedar Bayou 5 LLC,68606.0,Cedar Bayou 5,TX,Chambers,ERCO,IPP Non-CHP,5,721.0,674.0,697.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CS,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",29.751132,-94.92114
Addition,66509,Red River Clean Energy,68739.0,Uva Creek Solar,TX,Borden,ERCO,IPP Non-CHP,UVAPV,301.0,301.0,301.0,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,(T) Regulatory approvals received. Not under construction,32.679762,-101.5044
Addition,67133,"Okolona Solar, LLC",68876.0,Okolona Solar,MS,Henderson,MISO,IPP Non-CHP,6340,145.0,145.0,145.0,Batteries,Battery storage,MWH,BA,8.0,2028.0,(T) Regulatory approvals received. Not under construction,37.693,-87.549
Addition,12685,Entergy Mississippi LLC,69223.0,Vicksburg Advanced Power Station,MS,Warren,MISO,Electric Utility,GT1,477.7,422.8,547.5,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",32.28526,-90.92568
Addition,12685,Entergy Mississippi LLC,69223.0,Vicksburg Advanced Power Station,MS,Warren,MISO,Electric Utility,ST1,341.7,291.9,292.4,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",32.28526,-90.92568
Addition,5109,DTE Electric Company,69462.0,Au Gres Solar Park,MI,Arenac,MISO,Electric Utility,AUGSP,175.0,175.0,175.0,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",44.118,-83.794
Addition,5109,DTE Electric Company,69470.0,Silver Creek Solar Park,MI,Huron,MISO,Electric Utility,SVCSP,200.0,200.0,200.0,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",43.837206,-83.05481
Addition,66509,Red River Clean Energy,69506.0,Gail Mountain Solar,TX,Borden,ERCO,IPP Non-CHP,GAIPV,244.4,244.4,244.4,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,(T) Regulatory approvals received. Not under construction,32.714612,-101.5274
Addition,50123,"Leeward Asset Management, LLC",69796.0,Harvey Solar,OH,Licking,PJM,IPP Non-CHP,HARVS,350.0,350.0,350.0,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,(T) Regulatory approvals received. Not under construction,40.273115,-82.71962
Addition,11241,Entergy Louisiana LLC,69952.0,Cypress Harvest Solar Station,LA,Iberville,MISO,Electric Utility,CH1,200.0,200.0,200.0,Solar Photovoltaic,Solar,SUN,PV,8.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",30.237835,-91.26486
Addition,12685,Entergy Mississippi LLC,70187.0,Traceview Advanced Power Station,MS,Madison,MISO,Electric Utility,CT1,477.7,422.8,547.5,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",32.405646,-90.22114
Addition,12685,Entergy Mississippi LLC,70187.0,Traceview Advanced Power Station,MS,Madison,MISO,Electric Utility,ST1,341.7,291.9,292.4,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,8.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",32.405646,-90.22114
Addition,61906,Rye Development,62386.0,Opekiska L&D Hydroelectric Project,WV,Monongalia,PJM,IPP Non-CHP,NA2,3.0,2.0,2.5,Conventional Hydroelectric,Hydro,WAT,HY,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",39.564917,-80.05114
Addition,61906,Rye Development,62387.0,Morgantown L&D Hydroelectric Project,WV,Monongalia,PJM,IPP Non-CHP,NA2,2.5,1.5,2.0,Conventional Hydroelectric,Hydro,WAT,HY,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",39.619589,-79.96811
Addition,57416,"Acciona Energy USA Global, LLC",64659.0,"AEUG Madison Solar, LLC",KY,Madison,PJM,IPP Non-CHP,AMS,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,"(U) Under construction, less than or equal to 50 percent complete",37.822029,-84.30052
Addition,64265,Notch Peak Solar LLC,64669.0,Notch Peak Solar LLC,UT,Millard,LDWP,IPP Non-CHP,KOV4A,324.0,324.0,324.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,(T) Regulatory approvals received. Not under construction,39.520131,-112.6602
Addition,64545,Vesper Energy Development LLC,65462.0,Axton Solar,VA,Henry,PJM,IPP Non-CHP,AXTON,201.1,201.1,201.1,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,(L) Regulatory approvals pending. Not under construction,36.671684,-79.68606
Addition,66255,"RIC Development, LLC",67560.0,Edens Solar,TX,Hill,ERCO,IPP Non-CHP,RIC94,70.0,70.0,70.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",32.063132,-97.11104
Addition,66381,Gransolar Texas Twelve LLC,67783.0,Ventures BESS,TX,Matagorda,ERCO,IPP Non-CHP,GRS12,226.8,226.8,226.8,Batteries,Battery storage,MWH,BA,9.0,2028.0,(L) Regulatory approvals pending. Not under construction,28.974482,-95.99381
Addition,66511,"Boyles Run Solar I, LLC",67954.0,BAI-Boyles Run-Phase I,PA,Northumberland,PJM,IPP Non-CHP,BRPV1,15.9,15.9,15.9,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.771847,-76.78119
Addition,66512,"Boyles Run Solar II, LLC",67955.0,BAI-Boyles Run-Phase 2,PA,Northumberland,PJM,IPP Non-CHP,BRPV2,15.9,15.9,15.9,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.771847,-76.78119
Addition,66521,Hodson Greendefine Jay Desoto LLC,67966.0,New Jay PV & BESS,IN,Jay,PJM,IPP Non-CHP,NEWJ1,39.0,39.0,39.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.369376,-85.18392
Addition,50123,"Leeward Asset Management, LLC",68085.0,Red Maple LRE,IL,DeKalb,PJM,IPP Non-CHP,RMS1,95.0,95.0,95.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,(L) Regulatory approvals pending. Not under construction,41.886064,-88.72725
Addition,67582,"Intersect USA, LLC",68202.0,IP Roman Wind,TX,Deaf Smith,ERCO,IPP Non-CHP,ROMW,670.5,670.5,670.5,Onshore Wind Turbine,Wind,WND,WT,9.0,2028.0,(L) Regulatory approvals pending. Not under construction,34.990891,-102.6076
Addition,66950,Lydian Energy,68584.0,Yellow Barn Solar,NY,Tompkins,NYIS,IPP Non-CHP,YBS,160.0,160.0,160.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",42.56495,-76.43907
Addition,66950,Lydian Energy,68585.0,York Run Solar,NY,Chautauqua,NYIS,IPP Non-CHP,YRS,90.0,90.0,90.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,(L) Regulatory approvals pending. Not under construction,42.011319,-79.2243
Addition,56545,Pattern Operators LP,69763.0,Heritage Prairie Solar LLC,IL,Kankakee,PJM,IPP Non-CHP,HPS,300.0,300.0,300.0,Solar Photovoltaic,Solar,SUN,PV,9.0,2028.0,(T) Regulatory approvals received. Not under construction,41.06713,-88.2497
Addition,60971,NYC Energy LLC,61331.0,NISA Electric Generation Project,NY,Kings,NYIS,IPP Non-CHP,BA1,79.9,79.9,79.9,Batteries,Battery storage,MWH,BA,10.0,2028.0,(T) Regulatory approvals received. Not under construction,40.7065,-73.9702
Addition,60971,NYC Energy LLC,61331.0,NISA Electric Generation Project,NY,Kings,NYIS,IPP Non-CHP,BA2,220.1,220.1,220.1,Batteries,Battery storage,MWH,BA,10.0,2028.0,(T) Regulatory approvals received. Not under construction,40.7065,-73.9702
Addition,61906,Rye Development,62400.0,Montgomery L&D Hydroelectric Project,PA,Beaver,PJM,IPP Non-CHP,NA1,6.8,5.5,6.3,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.652478,-80.38687
Addition,61906,Rye Development,62404.0,Monongahela L&D4 Hydroelectric Project,PA,Washington,PJM,IPP Non-CHP,NA1,6.0,4.5,5.5,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.145943,-79.90095
Addition,61906,Rye Development,62425.0,Sardis Lake Hydroelectric Project,MS,Panola,TVA,IPP Non-CHP,NA1,7.5,5.5,4.5,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",34.399125,-89.77246
Addition,61906,Rye Development,62432.0,Enid Lake Hydroelectric Project,MS,Panola,TVA,IPP Non-CHP,NA1,2.5,1.5,1.4,Conventional Hydroelectric,Hydro,WAT,HY,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",34.158065,-89.90553
Addition,63626,Two Rivers Wind LLC,63972.0,Two Rivers Wind Facility,WY,Carbon,PACE,IPP Non-CHP,TR1,6.1,6.1,6.1,Onshore Wind Turbine,Wind,WND,WT,10.0,2028.0,(L) Regulatory approvals pending. Not under construction,41.97508,-106.1805
Addition,64356,"Bedington Energy Facility, LLC",64848.0,"Bedington Energy Facility, LLC",WV,Berkeley,PJM,IPP Non-CHP,BEF1,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(L) Regulatory approvals pending. Not under construction,39.531839,-77.88709
Addition,64690,Topsham Meadow Solar Station LLC,65369.0,Topsham Meadow Solar Station,ME,Sagadahoc,ISNE,IPP Non-CHP,TMSS,17.2,17.2,17.2,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(L) Regulatory approvals pending. Not under construction,43.975183,-70.0113
Addition,58468,Dominion Renewable Energy,65930.0,Redbud Run Solar,VA,Frederick,PJM,Electric Utility,10,30.0,30.0,30.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",39.21157,-78.08417
Addition,67192,RWE Clean Energy,66124.0,"Switchgrass Solar, LLC",VA,Suffolk City,PJM,IPP Non-CHP,SSPV,70.0,70.0,70.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",36.676484,-76.58588
Addition,63289,Key Capture Energy,66682.0,"KCE NY 10, LLC",NY,Erie,NYIS,IPP Non-CHP,NY10,20.0,20.0,20.0,Batteries,Battery storage,MWH,BA,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",42.907908,-78.66011
Addition,65986,"Gransolar Texas Three, LLC",67078.0,Quarter Ranch Solar,TX,Webb,ERCO,IPP Non-CHP,GRS3,154.1,154.0,154.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(L) Regulatory approvals pending. Not under construction,27.301064,-99.43041
Addition,66253,"Greenalia Solar Power Donegal, LLC",67543.0,Donegal Solar Project,TX,Dickens,ERCO,IPP Non-CHP,DOGSP,204.2,204.2,204.2,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(T) Regulatory approvals received. Not under construction,33.796247,-100.8728
Addition,66451,"Stony Creek Solar, LLC",67879.0,Stony Creek Solar,PA,Somerset,PJM,IPP Non-CHP,ENX26,15.0,15.0,15.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(T) Regulatory approvals received. Not under construction,40.222386,-78.8812
Addition,64545,Vesper Energy Development LLC,68034.0,Sunscape Renewable Energy,TX,Nueces,ERCO,IPP Non-CHP,SNSCB,500.0,500.0,500.0,Batteries,Battery storage,MWH,BA,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",27.819197,-97.79994
Addition,64545,Vesper Energy Development LLC,68034.0,Sunscape Renewable Energy,TX,Nueces,ERCO,IPP Non-CHP,SNSCP,500.0,500.0,500.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",27.819197,-97.79994
Addition,66571,Clenera DevCo LLC,68061.0,Gemstone Solar LLC,MI,Cass,PJM,IPP Non-CHP,GEMPV,150.0,150.0,150.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(T) Regulatory approvals received. Not under construction,41.896754,-86.0488
Addition,58468,Dominion Renewable Energy,68072.0,Bridleton Solar,VA,Henrico,PJM,Electric Utility,BRIDL,20.0,20.0,20.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(L) Regulatory approvals pending. Not under construction,37.46,-77.27
Addition,66731,BrightNight Power,68367.0,Pepper Hammock Solar and Storage,GA,Wayne,SOCO,IPP Non-CHP,PEHA,900.0,900.0,900.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(L) Regulatory approvals pending. Not under construction,31.331,-81.759
Addition,66841,"SL Energy Power Plant I, LLC",68504.0,Sandow Lakes Energy Station,TX,Lee,ERCO,IPP Non-CHP,SLES1,645.0,590.0,637.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CS,10.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",30.419441,-97.19124
Addition,66571,Clenera DevCo LLC,69021.0,Rustic Hills Solar I,IN,Warrick,MISO,IPP Non-CHP,RH1PV,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(T) Regulatory approvals received. Not under construction,37.96707,-87.30739
Addition,66571,Clenera DevCo LLC,69022.0,Rustic Hills Solar II LLC,IN,Warrick,MISO,IPP Non-CHP,RH2PV,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,10.0,2028.0,(T) Regulatory approvals received. Not under construction,37.974259,-87.32197
Addition,58615,"Homer City Generation, L.P.",3122.0,Homer City Generating Station,PA,Indiana,PJM,IPP Non-CHP,CA2,268.0,268.0,268.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
Addition,58615,"Homer City Generation, L.P.",3122.0,Homer City Generating Station,PA,Indiana,PJM,IPP Non-CHP,CA3,268.0,268.0,268.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CA,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
Addition,58615,"Homer City Generation, L.P.",3122.0,Homer City Generating Station,PA,Indiana,PJM,IPP Non-CHP,CT2,360.0,360.0,360.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
Addition,58615,"Homer City Generation, L.P.",3122.0,Homer City Generating Station,PA,Indiana,PJM,IPP Non-CHP,CT3,360.0,360.0,360.0,Natural Gas Fired Combined Cycle,Natural gas,NG,CT,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.512825,-79.19611
Addition,58880,Gallegos Wind Farm LLC,59047.0,"Gallegos Wind Farm, Phase 1",NM,Union,PNM,IPP Non-CHP,GEN 1,190.0,190.0,190.0,Onshore Wind Turbine,Wind,WND,WT,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",36.580281,-103.849
Addition,61716,Big Fork Solar,62184.0,Big Fork Solar,SC,Barnwell,SCEG,IPP Non-CHP,26,74.9,74.9,74.9,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,33.135275,-81.23911
Addition,61720,Colleton Solar,62188.0,Colleton Solar,SC,Colleton,SCEG,IPP Non-CHP,30,74.9,74.9,74.9,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,33.123794,-80.84248
Addition,61722,Crossroads Solar,62190.0,Crossroads Solar,SC,Barnwell,SCEG,IPP Non-CHP,32,50.0,50.0,50.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,33.368886,-81.36497
Addition,61737,GEB Solar,62217.0,GEB Solar,SC,Darlington,CPLE,IPP Non-CHP,40,50.0,50.0,50.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,34.412367,-80.04192
Addition,61746,Holliday Solar I,62229.0,Holliday Solar I,SC,Horry,SC,IPP Non-CHP,43,74.0,74.0,74.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,34.054128,-79.20663
Addition,61791,Melsam Solar,62280.0,Melsam Solar,SC,Dillon,CPLE,IPP Non-CHP,58,65.0,65.0,65.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,34.344878,-79.37456
Addition,61807,Quest Solar,62299.0,Quest Solar,SC,Allendale,SCEG,IPP Non-CHP,66,50.0,50.0,50.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,32.976531,-81.22681
Addition,61830,Shining Sun Solar,62309.0,Shining Sun Solar,SC,Orangeburg,SC,IPP Non-CHP,73,74.0,74.4,74.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,33.5425,-80.57219
Addition,61906,Rye Development,62384.0,Point Marion L&D Hydroelectric Project,PA,Fayette,PJM,IPP Non-CHP,NA1,2.5,1.5,2.2,Conventional Hydroelectric,Hydro,WAT,HY,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",39.726855,-79.91013
Addition,61906,Rye Development,62385.0,Maxwell L&D Hydroelectric Project,PA,Fayette,PJM,IPP Non-CHP,NA1,6.0,4.5,5.5,Conventional Hydroelectric,Hydro,WAT,HY,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.002401,-79.95883
Addition,61906,Rye Development,62400.0,Montgomery L&D Hydroelectric Project,PA,Beaver,PJM,IPP Non-CHP,NA2,6.8,5.5,6.3,Conventional Hydroelectric,Hydro,WAT,HY,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.652478,-80.38687
Addition,61906,Rye Development,62404.0,Monongahela L&D4 Hydroelectric Project,PA,Washington,PJM,IPP Non-CHP,NA2,6.0,4.5,5.5,Conventional Hydroelectric,Hydro,WAT,HY,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",40.145943,-79.90095
Addition,61906,Rye Development,62425.0,Sardis Lake Hydroelectric Project,MS,Panola,TVA,IPP Non-CHP,NA2,7.5,5.5,4.5,Conventional Hydroelectric,Hydro,WAT,HY,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",34.399125,-89.77246
Addition,61906,Rye Development,62432.0,Enid Lake Hydroelectric Project,MS,Panola,TVA,IPP Non-CHP,NA2,2.5,1.5,1.4,Conventional Hydroelectric,Hydro,WAT,HY,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",34.158065,-89.90553
Addition,49893,Invenergy Services LLC,63096.0,Horseshoe Solar Energy,NY,Livingston,NYIS,IPP Non-CHP,GEN1,180.0,180.0,180.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(L) Regulatory approvals pending. Not under construction,42.570762,-77.45296
Addition,63832,Hecate Energy Harley Hand Solar LLC,64234.0,Hecate Energy Harley Hand Solar LLC,TX,Nolan,ERCO,IPP Non-CHP,19936,514.0,514.0,514.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",32.468537,-100.2164
Addition,62842,"Lightsource Renewable Energy Asset Management, LLC",66114.0,Merrillville Solar,IN,Lake,MISO,IPP Non-CHP,INRD1,100.0,100.0,100.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",41.462794,-87.27285
Addition,66234,Nexus Renewables U.S. Inc.,67535.0,Bell Creek BESS LLC,TX,Brazoria,ERCO,IPP Non-CHP,ASHU1,200.9,200.9,200.9,Batteries,Battery storage,MWH,BA,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",29.137519,-95.66797
Addition,66262,"Greenalia Solar Power Wensowitch, LLC",67567.0,Wensowitch Solar Park,TX,Navarro,ERCO,IPP Non-CHP,WEGSP,145.6,145.6,145.6,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(T) Regulatory approvals received. Not under construction,32.300261,-96.37123
Addition,61060,Cypress Creek Renewables,67653.0,Carriger,WA,Klickitat,BPAT,IPP Non-CHP,CARRI,160.0,160.0,160.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,(L) Regulatory approvals pending. Not under construction,45.8777,-120.8865
Addition,66650,Noble Solar LLC,68209.0,Purple Sage Energy Center,NV,Clark,CISO,IPP Non-CHP,PSGBS,400.0,400.0,400.0,Batteries,Battery storage,MWH,BA,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",36.029139,-115.8062
Addition,66650,Noble Solar LLC,68209.0,Purple Sage Energy Center,NV,Clark,CISO,IPP Non-CHP,PSGPV,400.0,400.0,400.0,Solar Photovoltaic,Solar,SUN,PV,11.0,2028.0,"(P) Planned for installation, but regulatory approvals not initiated",36.029139,-115.8062
